Time,A160,A180,A220,A240,L130,L150,L250,L270
2023-08-16 00:30:00,24.15509033203125,24.63690948486328,24.500877380371094,24.005111694335938,-45.258094787597656,-11.521172523498535,-38.59632110595703,-1.8920421600341797
2023-08-16 01:30:00,22.907339096069336,23.364267349243164,23.236352920532227,22.76427459716797,-41.3157958984375,-10.681796073913574,-38.667701721191406,-2.1845340728759766
2023-08-16 02:30:00,22.887012481689453,23.343551635742188,23.214923858642578,22.744916915893555,-42.422340393066406,-10.799121856689453,-37.91911697387695,-0.9549140930175781
2023-08-16 03:30:00,22.87508773803711,23.332796096801758,23.20505142211914,22.534570693969727,-42.862701416015625,-10.911178588867188,-37.74981689453125,-0.8082866668701172
2023-08-16 04:30:00,23.40907096862793,23.876026153564453,23.743953704833984,23.263731002807617,-43.78047180175781,-11.144876480102539,-37.916683197021484,-1.421213150024414
2023-08-16 05:30:00,24.68878936767578,25.16375732421875,25.04340171813965,24.53549575805664,-45.98960876464844,-11.766242980957031,-38.63704299926758,-2.8902530670166016
2023-08-16 06:30:00,25.848909378051758,26.364517211914062,26.220195770263672,25.68842124938965,-36.415863037109375,-38.39216232299805,-35.77699661254883,6.462907791137695
2023-08-16 07:30:00,33.9523811340332,34.62962341308594,34.440040588378906,33.74156188964844,-18.03593635559082,-115.56790161132812,-31.09014129638672,28.420448303222656
2023-08-16 08:30:00,40.3582649230957,41.163307189941406,40.93796157836914,40.107688903808594,-22.959470748901367,-120.09241485595703,-33.37976837158203,14.171648025512695
2023-08-16 09:30:00,42.32563781738281,43.16992950439453,42.9335823059082,42.06283187866211,-31.31403923034668,-76.4677505493164,-66.54591369628906,4.535531997680664
2023-08-16 10:30:00,42.34972381591797,43.19443130493164,42.957984924316406,42.08675765991211,-34.60540771484375,-74.04756164550781,-66.8079605102539,4.332447052001953
2023-08-16 11:30:00,44.857643127441406,45.75240707397461,45.50194549560547,44.579105377197266,-39.4786376953125,-79.66694641113281,-66.16244506835938,5.248451232910156
2023-08-16 12:30:00,45.14064407348633,46.041046142578125,45.78902053833008,44.86037063598633,-49.68891143798828,-67.53881072998047,-66.64967346191406,2.004098892211914
2023-08-16 13:30:00,47.74313735961914,48.69544982910156,48.42888641357422,47.446693420410156,-42.27080535888672,-94.4649658203125,-65.27762603759766,10.454368591308594
2023-08-16 14:30:00,51.155399322509766,52.14979553222656,51.89015197753906,50.837772369384766,-42.34590530395508,-115.60087585449219,-63.76435852050781,15.677928924560547
2023-08-16 15:30:00,46.94906997680664,47.89482116699219,47.632633209228516,46.666595458984375,-44.26603317260742,-89.1876449584961,-65.49968719482422,9.207534790039062
2023-08-16 16:30:00,46.527976989746094,47.45606231689453,47.19626998901367,46.23908615112305,-40.00220489501953,-93.23571014404297,-65.46762084960938,11.84701919555664
2023-08-16 17:30:00,46.0738410949707,47.00172424316406,46.74443817138672,45.79638671875,-42.704105377197266,-86.22331237792969,-65.1612548828125,8.472537994384766
2023-08-16 18:30:00,48.995052337646484,49.9883918762207,49.71474838256836,48.70647048950195,-53.76310348510742,-93.06562042236328,-64.50166320800781,13.43841552734375
2023-08-16 19:30:00,49.206581115722656,50.188087463378906,49.91337966918945,48.901065826416016,-57.35430908203125,-84.81781768798828,-65.4939193725586,9.456539154052734
2023-08-16 20:30:00,43.20345687866211,44.065223693847656,43.823997497558594,42.935203552246094,-44.76585388183594,-63.00377655029297,-67.21823120117188,0.9598255157470703
2023-08-16 21:30:00,40.26350021362305,41.06663513183594,40.84181213378906,40.01350784301758,-28.707599639892578,-120.1181640625,-33.25860595703125,20.4404354095459
2023-08-16 22:30:00,37.18519592285156,37.92692565917969,37.71931076049805,36.95432662963867,-19.35572624206543,-119.3684310913086,-33.46595764160156,22.40433692932129
2023-08-16 23:30:00,27.330440521240234,27.8756046295166,27.712116241455078,27.1607608795166,-38.42897415161133,-9.634757041931152,-41.71421432495117,-20.13859748840332
2023-08-17 00:30:00,28.283674240112305,28.84783363342285,28.68992042541504,28.108057022094727,-33.342933654785156,-8.48698616027832,-48.36554718017578,-23.733854293823242
2023-08-17 01:30:00,26.911670684814453,27.446130752563477,27.298202514648438,26.74456024169922,-28.85293960571289,-7.343554496765137,-48.83890151977539,-23.217153549194336
2023-08-17 02:30:00,25.51702308654785,26.025989532470703,25.88351058959961,25.358570098876953,-22.29776382446289,-5.595040321350098,-49.02515411376953,-25.788116455078125
2023-08-17 03:30:00,26.228029251098633,26.751220703125,26.59176254272461,26.065202713012695,-27.828073501586914,-7.082629203796387,-48.44028854370117,-22.28541374206543
2023-08-17 04:30:00,25.0855770111084,25.58596420288086,25.4459171295166,24.921140670776367,-22.95217514038086,-5.840873718261719,-48.80075454711914,-23.357105255126953
2023-08-17 05:30:00,26.678695678710938,27.21085548400879,27.0618953704834,26.513051986694336,-29.805374145507812,-7.7416181564331055,-47.64635467529297,-22.344684600830078
2023-08-17 06:30:00,27.64781379699707,28.199296951293945,28.044923782348633,27.476137161254883,-33.536338806152344,-8.58752727508545,-47.47886657714844,-21.312856674194336
2023-08-17 07:30:00,32.09070587158203,32.730796813964844,32.5516242980957,31.891450881958008,-49.291229248046875,-12.548494338989258,-46.80337905883789,-20.621490478515625
2023-08-17 08:30:00,39.22566223144531,40.00809097290039,39.7890739440918,38.982093811035156,-55.65643310546875,-14.046549797058105,-71.31440734863281,-17.468833923339844
2023-08-17 09:30:00,41.95030212402344,42.78706741333008,42.5528450012207,41.68982696533203,-62.453224182128906,-15.899848937988281,-71.6594009399414,-18.718910217285156
2023-08-17 10:30:00,44.45735168457031,45.344139099121094,45.09590148925781,44.181312561035156,-72.94249725341797,-18.570636749267578,-70.20895385742188,-17.27924346923828
2023-08-17 11:30:00,45.906593322753906,46.82228088378906,46.56597137451172,45.621551513671875,-77.25558471679688,-19.669055938720703,-70.61453247070312,-17.51718521118164
2023-08-17 12:30:00,44.23786544799805,45.120269775390625,44.87326431274414,43.96316146850586,-68.92571258544922,-17.547630310058594,-71.44348907470703,-20.277881622314453
